id,face,im,hemifield,response,rt,correct,location,radius,angle,cols,pch,col1,angle2,group,gcol
j63,32,Mirror reversed,RVF,R,3.49,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Mirror reversed,RVF,L,2.09,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,42,Intact,RVF,L,2.26,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,22,Intact,LVF,L,3.86,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Mirror reversed,LVF,R,2.11,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,67,Intact,RVF,L,2.86,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Mirror reversed,LVF,R,6.57,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,59,Intact,LVF,R,1.92,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,42,Mirror reversed,RVF,R,2.5,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,31,Mirror reversed,RVF,L,2.88,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,32,Intact,RVF,L,2.29,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,68,Intact,LVF,R,5.9,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,58,Intact,RVF,L,3.01,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,71,Mirror reversed,LVF,L,2.02,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,33,Intact,RVF,R,5.94,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,47,Mirror reversed,RVF,L,2.46,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,35,Mirror reversed,LVF,R,2.32,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,79,Mirror reversed,LVF,L,2.79,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Mirror reversed,RVF,R,4.07,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,33,Mirror reversed,LVF,R,6.4,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,35,Mirror reversed,RVF,R,4.15,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,46,Intact,LVF,R,3.55,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,66,Mirror reversed,RVF,R,3.21,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,4,Mirror reversed,RVF,L,3.55,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Mirror reversed,LVF,L,3.46,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,68,Mirror reversed,RVF,R,5.16,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,66,Mirror reversed,LVF,R,3.09,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,35,Intact,LVF,R,5.18,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,44,Mirror reversed,LVF,R,5.6,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Mirror reversed,RVF,R,10.81,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,19,Intact,LVF,R,7.29,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,32,Intact,LVF,L,2.8,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Intact,LVF,R,4.75,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,42,Intact,LVF,R,2.54,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Intact,RVF,R,6.55,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,1,Intact,RVF,R,6.92,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,83,Intact,RVF,L,2.14,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,19,Intact,RVF,R,5.53,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Mirror reversed,LVF,L,2.54,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Intact,RVF,R,3.32,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Mirror reversed,LVF,L,9.69,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Intact,RVF,R,4.54,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,31,Mirror reversed,LVF,L,3.52,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Intact,RVF,L,3.84,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,22,Mirror reversed,LVF,L,4.14,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,50,Mirror reversed,RVF,L,5.6,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Intact,RVF,L,5.88,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,11,Intact,RVF,L,6.38,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Intact,LVF,R,9.67,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,35,Intact,RVF,R,3.5,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,38,Mirror reversed,RVF,L,6.24,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Mirror reversed,RVF,R,5.8,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,39,Intact,LVF,R,8.36,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Intact,LVF,L,5.43,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,44,Mirror reversed,RVF,R,4.11,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,44,Intact,LVF,L,4.64,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,71,Mirror reversed,RVF,L,8.91,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,33,Mirror reversed,RVF,R,10.8,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,38,Intact,LVF,R,5.47,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,49,Mirror reversed,LVF,R,8.59,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,19,Mirror reversed,RVF,R,5.85,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Intact,RVF,R,4.89,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,80,Intact,RVF,R,15.85,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,49,Intact,RVF,L,6.34,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,58,Intact,LVF,R,5.42,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,59,Intact,RVF,R,5.38,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,83,Mirror reversed,LVF,R,9.24,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,4,Mirror reversed,LVF,L,4.3,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,50,Intact,LVF,R,2.8,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,33,Intact,LVF,R,2.39,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Intact,LVF,R,4.38,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,81,Intact,LVF,R,4.53,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,76,Mirror reversed,LVF,L,2.42,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Mirror reversed,LVF,L,4.02,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Mirror reversed,RVF,L,2.12,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,80,Intact,LVF,R,3.19,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Mirror reversed,RVF,R,3.45,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,76,Mirror reversed,RVF,L,2.22,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Mirror reversed,RVF,L,4.44,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,46,Mirror reversed,LVF,L,3.67,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,50,Intact,RVF,R,3.26,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,11,Mirror reversed,LVF,R,2.31,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Mirror reversed,LVF,R,3.17,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,71,Intact,LVF,R,1.7,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,47,Intact,RVF,R,1.69,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,1,Mirror reversed,RVF,R,2.73,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Mirror reversed,RVF,L,1.77,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,28,Intact,RVF,R,3.68,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,68,Mirror reversed,LVF,R,1.95,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Intact,RVF,R,3.52,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,19,Mirror reversed,LVF,L,2.8,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,39,Intact,RVF,L,4.98,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Intact,RVF,R,1.79,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,28,Mirror reversed,LVF,L,1.8,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,58,Mirror reversed,LVF,R,3.34,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,68,Intact,RVF,L,3.13,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,79,Mirror reversed,RVF,L,4.75,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,83,Mirror reversed,RVF,R,3.17,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Mirror reversed,LVF,L,2.89,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,79,Intact,LVF,R,4.49,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,77,Intact,RVF,L,2.65,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,77,Mirror reversed,LVF,L,2.06,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,32,Mirror reversed,LVF,L,2.6,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Mirror reversed,RVF,L,2.82,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,76,Intact,RVF,R,3.21,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,42,Mirror reversed,LVF,R,1.55,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Intact,RVF,L,4.04,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,50,Mirror reversed,LVF,L,2.75,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,67,Intact,LVF,R,4.08,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,28,Intact,LVF,R,4.08,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,47,Intact,LVF,R,2.12,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,1,Mirror reversed,LVF,L,4.26,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,1,Intact,LVF,R,3.57,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,11,Mirror reversed,RVF,R,3.44,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,77,Intact,LVF,L,4.12,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,44,Intact,RVF,L,2.56,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,83,Intact,LVF,R,4.68,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,22,Intact,RVF,L,1.97,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,46,Mirror reversed,RVF,L,2.82,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Mirror reversed,RVF,L,2.68,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Intact,LVF,R,2.79,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,11,Intact,LVF,L,2.51,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,67,Mirror reversed,RVF,L,4.44,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,67,Mirror reversed,LVF,R,3.44,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,47,Mirror reversed,LVF,L,2.25,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Intact,LVF,L,3.22,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Intact,LVF,R,3.56,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,39,Mirror reversed,LVF,R,4.08,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,66,Intact,LVF,L,3.66,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,31,Intact,LVF,L,4.71,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,80,Mirror reversed,RVF,R,4.86,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,59,Mirror reversed,RVF,R,3.31,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,38,Mirror reversed,LVF,R,6.01,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Intact,LVF,R,5.39,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,28,Mirror reversed,RVF,L,2.38,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Mirror reversed,LVF,L,2.47,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,39,Mirror reversed,RVF,L,4.55,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,38,Intact,RVF,L,3.41,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,59,Mirror reversed,LVF,R,3.3,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Intact,RVF,L,3.6,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Mirror reversed,LVF,L,3.38,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,76,Intact,LVF,L,2.93,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,46,Intact,RVF,R,6,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Mirror reversed,LVF,L,2.7,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,44,Mirror reversed,RVF,R,1.97,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Intact,LVF,R,2.85,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,81,Mirror reversed,LVF,L,2.91,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Intact,RVF,R,3.23,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,50,Intact,RVF,L,3.02,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,31,Mirror reversed,RVF,L,6.04,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Mirror reversed,LVF,R,3.15,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Intact,LVF,R,3.2,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Intact,LVF,L,4.54,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Intact,LVF,R,2.76,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Intact,RVF,L,2.93,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,77,Intact,RVF,L,3.61,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Intact,LVF,R,2.93,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,83,Mirror reversed,RVF,L,3.11,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Intact,LVF,R,5.64,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,37,Intact,RVF,L,3.57,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,28,Intact,RVF,R,2.24,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,81,Intact,LVF,L,7.25,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,10,Mirror reversed,RVF,L,3.71,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Mirror reversed,RVF,R,5.87,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,49,Intact,LVF,R,6.7,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,80,Intact,LVF,L,5.16,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,71,Intact,RVF,R,2.8,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Mirror reversed,RVF,L,2.23,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,32,Intact,RVF,L,4.62,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,42,Mirror reversed,RVF,L,4.73,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,69,Mirror reversed,RVF,L,1.87,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Mirror reversed,RVF,R,2.03,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Mirror reversed,LVF,R,2.03,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,76,Mirror reversed,LVF,R,2.55,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,38,Intact,LVF,R,2.21,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,58,Mirror reversed,RVF,R,6.48,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Mirror reversed,RVF,L,6.5,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Mirror reversed,RVF,R,1.75,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,33,Intact,RVF,R,2.31,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,39,Intact,RVF,R,2.68,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,47,Intact,RVF,R,2.8,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,84,Mirror reversed,LVF,L,3.25,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,81,Mirror reversed,RVF,L,3.72,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,58,Intact,LVF,R,5.53,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,79,Mirror reversed,LVF,L,5.5,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,77,Mirror reversed,RVF,R,2.3,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,20,Intact,RVF,R,3.17,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,82,Intact,RVF,L,1.8,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,62,Mirror reversed,LVF,L,3.46,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,68,Intact,RVF,L,3.29,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,71,Mirror reversed,LVF,L,1.62,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,51,Mirror reversed,LVF,L,3.7,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,54,Intact,RVF,R,2.98,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,79,Mirror reversed,RVF,L,2.59,1,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,22,Mirror reversed,RVF,R,4.06,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
j63,8,Intact,RVF,R,2.16,0,jesup,0.915302014,56.88865803,#EB7A05,21,#666666,0.264192401,3. Arabic,#F21A00
